,epoch,nat_prec1,adv_prec1,nat_loss,adv_loss,train_prec1,train_loss,time,exp_id,source_eps,target_ds,num_training_images,unfrozen_blocks,seed
2,41,60.54999923706055,-1.0,8.98040086288452,-1.0,91.0,0.3999330222606659,294.12481713294983,5455ca53-6097-4ae6-bb61-18ffb0e8cd91,0.0,cifar10,200,1,20100000
3,61,60.39999771118164,-1.0,8.874365557098388,-1.0,93.0,0.3772325158119202,419.5501356124878,5455ca53-6097-4ae6-bb61-18ffb0e8cd91,0.0,cifar10,200,1,20100000
4,81,60.38999938964844,-1.0,8.907183282470703,-1.0,91.0,0.462847204208374,546.7927067279816,5455ca53-6097-4ae6-bb61-18ffb0e8cd91,0.0,cifar10,200,1,20100000
5,100,60.709999084472656,-1.0,8.732025093078613,-1.0,92.5,0.36589511394500734,669.3357973098755,5455ca53-6097-4ae6-bb61-18ffb0e8cd91,0.0,cifar10,200,1,20100000
0,1,73.54999542236328,-1.0,1.162216662979126,-1.0,63.0546875,6.224899792671204,127.71802520751953,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
1,11,85.20999908447266,-1.0,0.44472313928604124,-1.0,85.22265625,0.4284017132222652,1110.7328369617462,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
2,21,88.27999877929688,-1.0,0.35167603833675387,-1.0,88.390625,0.3378884758800268,2085.9809391498566,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
3,31,88.36000061035156,-1.0,0.3675886873722076,-1.0,89.90234375,0.28304682768881323,2945.2479779720306,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
4,41,88.9000015258789,-1.0,0.33889749460220336,-1.0,91.2421875,0.25096437107771635,3821.867672920227,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
5,51,90.98999786376953,-1.0,0.2776028072357178,-1.0,94.65625,0.15824787743389607,4705.279828310013,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
6,61,92.0,-1.0,0.25790928991436957,-1.0,97.54296875,0.07598629610612989,5569.432638883591,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
7,71,91.73999786376953,-1.0,0.27096248358488084,-1.0,98.37890625,0.05488459261134267,6455.680656671524,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
8,81,91.50999450683594,-1.0,0.28987119463682176,-1.0,98.48828125,0.04870987767353654,7413.037562608719,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
9,91,91.91999816894531,-1.0,0.2806184735774994,-1.0,98.62890625,0.044051409563980994,8279.206473350525,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
10,101,92.11000061035156,-1.0,0.26357331233024595,-1.0,98.96484375,0.03678645770298317,9160.359735250473,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
11,111,92.25999450683594,-1.0,0.2571219430625439,-1.0,99.53515625,0.021963291328866034,10043.010840415955,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
12,121,92.11000061035156,-1.0,0.2622309386253357,-1.0,99.546875,0.02145983583992347,10985.749765396118,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
13,131,92.32999420166016,-1.0,0.2581418572425842,-1.0,99.52734375,0.02000160123570822,11854.144895553589,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
14,141,92.1199951171875,-1.0,0.25871655502319335,-1.0,99.5859375,0.01941491233650595,12725.18730020523,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
15,150,92.12999725341797,-1.0,0.2577794549703598,-1.0,99.57421875,0.018752710695844145,13632.646614551544,2e200e38-967a-43a9-a926-7337a2fbfdfa,0.0,cifar10,25600,1,20100000
0,1,37.709999084472656,-1.0,84.8999267944336,-1.0,42.6875,34.17817653656006,43.682459354400635,9f34a85c-25f4-4d2b-ae8c-ee68811e13a7,0.0,cifar10,3200,1,20100000
1,21,74.29000091552734,-1.0,1.1464091188430787,-1.0,80.0625,0.6089430272579193,343.11559319496155,9f34a85c-25f4-4d2b-ae8c-ee68811e13a7,0.0,cifar10,3200,1,20100000
2,41,79.68999481201172,-1.0,0.7562918051242828,-1.0,85.03125,0.43714105725288394,647.406991481781,9f34a85c-25f4-4d2b-ae8c-ee68811e13a7,0.0,cifar10,3200,1,20100000
3,61,82.72000122070312,-1.0,0.6041018372535706,-1.0,89.34375,0.304677340388298,975.1371870040894,9f34a85c-25f4-4d2b-ae8c-ee68811e13a7,0.0,cifar10,3200,1,20100000
4,81,82.56999969482422,-1.0,0.5950816351786256,-1.0,89.46875,0.30589517116546633,1306.779508113861,9f34a85c-25f4-4d2b-ae8c-ee68811e13a7,0.0,cifar10,3200,1,20100000
5,101,82.79000091552734,-1.0,0.588780246257782,-1.0,89.6875,0.28790007293224334,1642.2951056957245,9f34a85c-25f4-4d2b-ae8c-ee68811e13a7,0.0,cifar10,3200,1,20100000
6,121,82.8499984741211,-1.0,0.5838039603233337,-1.0,89.8125,0.2903139793872833,1967.3271524906158,9f34a85c-25f4-4d2b-ae8c-ee68811e13a7,0.0,cifar10,3200,1,20100000
7,141,82.79000091552734,-1.0,0.5823127033233643,-1.0,90.46875,0.27775057792663577,2295.9460582733154,9f34a85c-25f4-4d2b-ae8c-ee68811e13a7,0.0,cifar10,3200,1,20100000
8,150,82.75999450683594,-1.0,0.5850957149505616,-1.0,89.625,0.2844827950000763,2467.7721996307373,9f34a85c-25f4-4d2b-ae8c-ee68811e13a7,0.0,cifar10,3200,1,20100000
0,1,20.049999237060547,-1.0,91415.4320125,-1.0,27.25,74.8499723815918,36.038419008255005,620d3f0f-582a-431c-ad34-7da1d01b0014,0.0,cifar10,400,1,20100000
1,21,62.209999084472656,-1.0,6.083235035705567,-1.0,75.75,1.7019022226333618,170.8046042919159,620d3f0f-582a-431c-ad34-7da1d01b0014,0.0,cifar10,400,1,20100000
2,41,68.86000061035156,-1.0,3.8313109077453613,-1.0,86.0,0.622175486087799,306.5090844631195,620d3f0f-582a-431c-ad34-7da1d01b0014,0.0,cifar10,400,1,20100000
3,61,67.97000122070312,-1.0,3.7485696338653565,-1.0,85.5,0.7536664485931397,442.17288756370544,620d3f0f-582a-431c-ad34-7da1d01b0014,0.0,cifar10,400,1,20100000
4,81,69.0,-1.0,3.3742247064590454,-1.0,89.25,0.4807509613037109,576.8667306900024,620d3f0f-582a-431c-ad34-7da1d01b0014,0.0,cifar10,400,1,20100000
5,100,68.73999786376953,-1.0,3.7128568855285646,-1.0,88.75,0.4063974332809448,709.7077412605286,620d3f0f-582a-431c-ad34-7da1d01b0014,0.0,cifar10,400,1,20100000
0,1,63.519996643066406,-1.0,3.2442765380859373,-1.0,52.0625,19.236499474048614,53.32463788986206,c5993cdb-3ee9-4e20-a20c-a53737b06ea4,0.0,cifar10,6400,1,20100000
1,21,81.18999481201172,-1.0,0.6258056952953338,-1.0,82.421875,0.5085520398616791,542.2201633453369,c5993cdb-3ee9-4e20-a20c-a53737b06ea4,0.0,cifar10,6400,1,20100000
2,41,84.63999938964844,-1.0,0.5191779489517212,-1.0,88.203125,0.3362909284234047,1028.8256826400757,c5993cdb-3ee9-4e20-a20c-a53737b06ea4,0.0,cifar10,6400,1,20100000
3,61,87.00999450683594,-1.0,0.43114405546188356,-1.0,93.515625,0.1963948792219162,1505.8773086071014,c5993cdb-3ee9-4e20-a20c-a53737b06ea4,0.0,cifar10,6400,1,20100000
4,81,87.00999450683594,-1.0,0.4442421005249023,-1.0,93.953125,0.17212521895766258,1992.598225593567,c5993cdb-3ee9-4e20-a20c-a53737b06ea4,0.0,cifar10,6400,1,20100000
5,101,86.81999969482422,-1.0,0.44038402099609375,-1.0,94.984375,0.14938466399908065,2482.546894311905,c5993cdb-3ee9-4e20-a20c-a53737b06ea4,0.0,cifar10,6400,1,20100000
6,121,87.11000061035156,-1.0,0.43483423080444333,-1.0,95.546875,0.13111041948199273,2995.403647661209,c5993cdb-3ee9-4e20-a20c-a53737b06ea4,0.0,cifar10,6400,1,20100000
7,141,86.95999908447266,-1.0,0.4352589723587036,-1.0,95.390625,0.13163889139890672,3537.2800903320312,c5993cdb-3ee9-4e20-a20c-a53737b06ea4,0.0,cifar10,6400,1,20100000
8,150,87.04999542236328,-1.0,0.43926549835205075,-1.0,95.484375,0.12530824303627014,3806.6475553512573,c5993cdb-3ee9-4e20-a20c-a53737b06ea4,0.0,cifar10,6400,1,20100000
0,1,20.649999618530273,-1.0,7039.74845078125,-1.0,35.875,64.63584350585937,38.048160791397095,5547037c-77d0-4014-968a-cb400c879c03,0.0,cifar10,800,1,20100000
1,21,73.86000061035156,-1.0,3.014067803192139,-1.0,81.0,0.9588157320022583,205.58059430122375,5547037c-77d0-4014-968a-cb400c879c03,0.0,cifar10,800,1,20100000
2,41,75.33000183105469,-1.0,2.1428926622390745,-1.0,87.875,0.4400346350669861,383.7744355201721,5547037c-77d0-4014-968a-cb400c879c03,0.0,cifar10,800,1,20100000
3,61,75.0,-1.0,2.1037459236145017,-1.0,90.75,0.36947832703590394,557.8726887702942,5547037c-77d0-4014-968a-cb400c879c03,0.0,cifar10,800,1,20100000
4,81,75.43999481201172,-1.0,1.97046911611557,-1.0,88.25,0.385544513463974,725.1612412929535,5547037c-77d0-4014-968a-cb400c879c03,0.0,cifar10,800,1,20100000
5,100,75.33999633789062,-1.0,2.0763598293304444,-1.0,88.125,0.3849105215072632,886.7099366188049,5547037c-77d0-4014-968a-cb400c879c03,0.0,cifar10,800,1,20100000
0,1,17.59000015258789,-1.0,703.097077734375,-1.0,10.0,34.1683464050293,31.760714054107666,57017827-c75c-45fb-bd65-3458ea4d646b,0.0,kmnist,100,1,20100000
1,21,17.06999969482422,-1.0,441.337018359375,-1.0,100.0,0.0015325569547712803,96.0663435459137,57017827-c75c-45fb-bd65-3458ea4d646b,0.0,kmnist,100,1,20100000
2,41,18.229999542236328,-1.0,147.9940860229492,-1.0,100.0,2.8581749575096183e-05,159.36020278930664,57017827-c75c-45fb-bd65-3458ea4d646b,0.0,kmnist,100,1,20100000
3,61,27.25,-1.0,85.25909398193359,-1.0,100.0,2.516555650800001e-05,223.03198099136353,57017827-c75c-45fb-bd65-3458ea4d646b,0.0,kmnist,100,1,20100000
4,81,31.78999900817871,-1.0,77.95132495117187,-1.0,100.0,2.4202410713769495e-05,286.2449390888214,57017827-c75c-45fb-bd65-3458ea4d646b,0.0,kmnist,100,1,20100000
5,100,32.14999771118164,-1.0,78.81559283447265,-1.0,100.0,2.3985703592188656e-05,347.7748453617096,57017827-c75c-45fb-bd65-3458ea4d646b,0.0,kmnist,100,1,20100000
0,1,10.329999923706055,-1.0,1631.5849232421874,-1.0,30.75,45.246796417236325,36.64020776748657,46a5989d-c914-41a3-8d6a-011c09bb209c,0.0,kmnist,1600,1,20100000
1,21,60.529998779296875,-1.0,2.016614715862274,-1.0,90.1875,0.26045198380947115,195.62683534622192,46a5989d-c914-41a3-8d6a-011c09bb209c,0.0,kmnist,1600,1,20100000
2,41,67.08999633789062,-1.0,1.703260015487671,-1.0,99.25,0.043049385100603105,352.8803837299347,46a5989d-c914-41a3-8d6a-011c09bb209c,0.0,kmnist,1600,1,20100000
3,61,67.11000061035156,-1.0,1.674027292060852,-1.0,99.5625,0.03669031590223312,513.1220319271088,46a5989d-c914-41a3-8d6a-011c09bb209c,0.0,kmnist,1600,1,20100000
4,81,67.19999694824219,-1.0,1.6760668239593506,-1.0,99.6875,0.034911951869726184,672.9072914123535,46a5989d-c914-41a3-8d6a-011c09bb209c,0.0,kmnist,1600,1,20100000
5,100,67.20999908447266,-1.0,1.6749176136016846,-1.0,99.75,0.033875245749950406,822.3248891830444,46a5989d-c914-41a3-8d6a-011c09bb209c,0.0,kmnist,1600,1,20100000
0,1,7.87999963760376,-1.0,76081.2633875,-1.0,23.5,44.535765380859374,31.3254292011261,eb88f545-1612-4ae9-bdc9-42e7e7be5c88,0.0,kmnist,200,1,20100000
1,21,31.299999237060547,-1.0,54.026098150634766,-1.0,97.5,0.16205065846443176,100.92831134796143,eb88f545-1612-4ae9-bdc9-42e7e7be5c88,0.0,kmnist,200,1,20100000
2,41,44.62999725341797,-1.0,20.160379284667968,-1.0,99.5,0.028171419058926405,170.8863844871521,eb88f545-1612-4ae9-bdc9-42e7e7be5c88,0.0,kmnist,200,1,20100000
3,61,45.68000030517578,-1.0,18.81456047668457,-1.0,100.0,0.0008930093515664339,240.936203956604,eb88f545-1612-4ae9-bdc9-42e7e7be5c88,0.0,kmnist,200,1,20100000
4,81,45.75,-1.0,18.841701170349122,-1.0,99.5,0.15419680459890514,313.28125286102295,eb88f545-1612-4ae9-bdc9-42e7e7be5c88,0.0,kmnist,200,1,20100000
5,100,45.54999923706055,-1.0,18.842542723083497,-1.0,99.5,0.06424685467034578,381.7443947792053,eb88f545-1612-4ae9-bdc9-42e7e7be5c88,0.0,kmnist,200,1,20100000
0,1,63.21999740600586,-1.0,1.4969374057769775,-1.0,65.18359375,5.947636536061764,107.9654529094696,dd192899-0189-474a-a4ba-366c64fb87f0,0.0,kmnist,25600,1,20100000
1,21,90.30999755859375,-1.0,0.3635264708518982,-1.0,99.390625,0.024918138238135726,1734.3907947540283,dd192899-0189-474a-a4ba-366c64fb87f0,0.0,kmnist,25600,1,20100000
2,41,94.86000061035156,-1.0,0.19580813946723938,-1.0,99.9609375,0.005065713839139789,3379.7852971553802,dd192899-0189-474a-a4ba-366c64fb87f0,0.0,kmnist,25600,1,20100000
3,61,95.06999969482422,-1.0,0.1752590001374483,-1.0,100.0,0.0024528155330335723,4998.566512823105,dd192899-0189-474a-a4ba-366c64fb87f0,0.0,kmnist,25600,1,20100000
4,81,94.93999481201172,-1.0,0.1768057334125042,-1.0,100.0,0.002881712536327541,6685.416872501373,dd192899-0189-474a-a4ba-366c64fb87f0,0.0,kmnist,25600,1,20100000
5,101,95.00999450683594,-1.0,0.178828985619545,-1.0,100.0,0.0026924593659350647,8319.47343659401,dd192899-0189-474a-a4ba-366c64fb87f0,0.0,kmnist,25600,1,20100000
6,121,94.8699951171875,-1.0,0.18041070375442506,-1.0,100.0,0.0026452437281841413,9966.506801366806,dd192899-0189-474a-a4ba-366c64fb87f0,0.0,kmnist,25600,1,20100000
7,141,94.97999572753906,-1.0,0.1804048412695527,-1.0,100.0,0.0025097694440046323,11643.886361598969,dd192899-0189-474a-a4ba-366c64fb87f0,0.0,kmnist,25600,1,20100000
8,150,94.80999755859375,-1.0,0.18301789889335632,-1.0,100.0,0.002508715059957467,12383.233984231949,dd192899-0189-474a-a4ba-366c64fb87f0,0.0,kmnist,25600,1,20100000
0,1,14.460000038146973,-1.0,162.69285869140626,-1.0,39.96875,32.716134796142576,41.69022297859192,8a851cbb-b0a1-4b56-b60c-a6c39cc53afb,0.0,kmnist,3200,1,20100000
1,21,70.45999908447266,-1.0,1.27507299823761,-1.0,95.71875,0.1393319061398506,313.9158396720886,8a851cbb-b0a1-4b56-b60c-a6c39cc53afb,0.0,kmnist,3200,1,20100000
2,41,75.22000122070312,-1.0,1.088265922355652,-1.0,99.9375,0.013235612511634827,584.2634651660919,8a851cbb-b0a1-4b56-b60c-a6c39cc53afb,0.0,kmnist,3200,1,20100000
3,61,76.44999694824219,-1.0,1.0487875734329224,-1.0,100.0,0.006345166722312569,857.7542235851288,8a851cbb-b0a1-4b56-b60c-a6c39cc53afb,0.0,kmnist,3200,1,20100000
4,81,76.6199951171875,-1.0,1.0414325764656067,-1.0,100.0,0.006441684914752841,1130.9640300273895,8a851cbb-b0a1-4b56-b60c-a6c39cc53afb,0.0,kmnist,3200,1,20100000
5,101,76.66999816894531,-1.0,1.026946459388733,-1.0,100.0,0.006360931694507599,1401.7954308986664,8a851cbb-b0a1-4b56-b60c-a6c39cc53afb,0.0,kmnist,3200,1,20100000
6,121,76.55999755859375,-1.0,1.034152396774292,-1.0,100.0,0.006466866135597229,1679.485496520996,8a851cbb-b0a1-4b56-b60c-a6c39cc53afb,0.0,kmnist,3200,1,20100000
7,141,76.75999450683594,-1.0,1.0248886412620544,-1.0,100.0,0.00633690906688571,1954.4098608493805,8a851cbb-b0a1-4b56-b60c-a6c39cc53afb,0.0,kmnist,3200,1,20100000
8,150,76.66999816894531,-1.0,1.025196555328369,-1.0,100.0,0.006649857070297003,2092.2331216335297,8a851cbb-b0a1-4b56-b60c-a6c39cc53afb,0.0,kmnist,3200,1,20100000
0,1,10.029999732971191,-1.0,92562.373225,-1.0,25.25,98.85645248413086,32.95198893547058,73b3b917-6754-4578-bb33-43bdb7778edc,0.0,kmnist,400,1,20100000
1,21,44.25,-1.0,7.775230326843261,-1.0,89.25,0.3628093719482422,115.73556923866272,73b3b917-6754-4578-bb33-43bdb7778edc,0.0,kmnist,400,1,20100000
2,41,50.029998779296875,-1.0,6.4131120037078855,-1.0,98.25,0.04529045781120658,198.0075500011444,73b3b917-6754-4578-bb33-43bdb7778edc,0.0,kmnist,400,1,20100000
3,61,50.40999984741211,-1.0,6.232494696807861,-1.0,97.25,0.11139346718788147,278.99177622795105,73b3b917-6754-4578-bb33-43bdb7778edc,0.0,kmnist,400,1,20100000
4,81,50.68000030517578,-1.0,5.935234059143067,-1.0,99.0,0.03534819036722183,361.69842052459717,73b3b917-6754-4578-bb33-43bdb7778edc,0.0,kmnist,400,1,20100000
5,100,50.779998779296875,-1.0,5.954692852020264,-1.0,99.5,0.02394877567887306,442.1491184234619,73b3b917-6754-4578-bb33-43bdb7778edc,0.0,kmnist,400,1,20100000
0,1,36.119998931884766,-1.0,9.731387051391602,-1.0,49.765625,18.86762818813324,50.780577182769775,0e2c6dc8-44cc-49b9-860d-3c0a831fd487,0.0,kmnist,6400,1,20100000
1,21,78.06999969482422,-1.0,0.9132018955230713,-1.0,96.375,0.10885123006999492,513.3235886096954,0e2c6dc8-44cc-49b9-860d-3c0a831fd487,0.0,kmnist,6400,1,20100000
2,41,82.00999450683594,-1.0,0.7911698622703552,-1.0,99.984375,0.008341665449552237,978.7356560230255,0e2c6dc8-44cc-49b9-860d-3c0a831fd487,0.0,kmnist,6400,1,20100000
3,61,83.68000030517578,-1.0,0.6614452880620957,-1.0,100.0,0.004173346194438637,1441.8965282440186,0e2c6dc8-44cc-49b9-860d-3c0a831fd487,0.0,kmnist,6400,1,20100000
4,81,83.7699966430664,-1.0,0.6478138628959655,-1.0,100.0,0.004087680312804878,1904.1974866390228,0e2c6dc8-44cc-49b9-860d-3c0a831fd487,0.0,kmnist,6400,1,20100000
5,101,83.79000091552734,-1.0,0.6384633724212646,-1.0,100.0,0.004194454676471651,2377.062119245529,0e2c6dc8-44cc-49b9-860d-3c0a831fd487,0.0,kmnist,6400,1,20100000
6,121,83.66999816894531,-1.0,0.6387554874420166,-1.0,100.0,0.00398433783557266,2842.597716808319,0e2c6dc8-44cc-49b9-860d-3c0a831fd487,0.0,kmnist,6400,1,20100000
7,141,83.8499984741211,-1.0,0.6330494480133056,-1.0,100.0,0.003860420370474458,3327.666932106018,0e2c6dc8-44cc-49b9-860d-3c0a831fd487,0.0,kmnist,6400,1,20100000
8,150,83.90999603271484,-1.0,0.6375720695495606,-1.0,100.0,0.004075050414539874,3552.5398828983307,0e2c6dc8-44cc-49b9-860d-3c0a831fd487,0.0,kmnist,6400,1,20100000
0,1,16.239999771118164,-1.0,5455.3235171875,-1.0,31.375,80.7606803894043,34.23078894615173,0401bf95-6818-44be-bb0d-f69075fea188,0.0,kmnist,800,1,20100000
1,21,57.82999801635742,-1.0,3.7659380981445314,-1.0,94.125,0.18661237388849258,142.30465483665466,0401bf95-6818-44be-bb0d-f69075fea188,0.0,kmnist,800,1,20100000
2,41,59.959999084472656,-1.0,3.445280525970459,-1.0,99.5,0.023098958879709242,249.60573172569275,0401bf95-6818-44be-bb0d-f69075fea188,0.0,kmnist,800,1,20100000
3,61,60.09000015258789,-1.0,3.42015869140625,-1.0,99.875,0.020426432862877847,357.51012420654297,0401bf95-6818-44be-bb0d-f69075fea188,0.0,kmnist,800,1,20100000
4,81,60.29999923706055,-1.0,3.396146857070923,-1.0,100.0,0.015057352930307388,464.1671721935272,0401bf95-6818-44be-bb0d-f69075fea188,0.0,kmnist,800,1,20100000
5,100,60.269996643066406,-1.0,3.4123098739624025,-1.0,100.0,0.013401947692036629,567.2424261569977,0401bf95-6818-44be-bb0d-f69075fea188,0.0,kmnist,800,1,20100000
0,1,27.639999389648438,-1.0,77.209946484375,-1.0,12.0,22.959623336791992,36.75599503517151,01e1d19b-aa4e-42cf-9b64-722a3f9f2186,3.0,cifar10,100,1,20100000
1,21,59.029998779296875,-1.0,55.86817196044922,-1.0,100.0,0.00015480189176741987,155.5172562599182,01e1d19b-aa4e-42cf-9b64-722a3f9f2186,3.0,cifar10,100,1,20100000
2,41,64.70999908447266,-1.0,17.621765127563478,-1.0,100.0,1.4555021152773406e-06,277.2279040813446,01e1d19b-aa4e-42cf-9b64-722a3f9f2186,3.0,cifar10,100,1,20100000
3,61,64.52999877929688,-1.0,14.894601580810546,-1.0,100.0,3.218613642275159e-07,399.71806168556213,01e1d19b-aa4e-42cf-9b64-722a3f9f2186,3.0,cifar10,100,1,20100000
4,81,64.47999572753906,-1.0,14.62541742553711,-1.0,99.0,0.016445878893136978,521.0168073177338,01e1d19b-aa4e-42cf-9b64-722a3f9f2186,3.0,cifar10,100,1,20100000
5,100,64.3499984741211,-1.0,14.605272709655761,-1.0,100.0,9.269789734389633e-05,636.1758296489716,01e1d19b-aa4e-42cf-9b64-722a3f9f2186,3.0,cifar10,100,1,20100000
0,1,46.28999710083008,-1.0,90.723263671875,-1.0,56.0625,9.788014602661132,45.021445989608765,da6b4771-f902-43c4-8dd1-4a2e58629561,3.0,cifar10,1600,1,20100000
1,21,84.40999603271484,-1.0,1.6675717323303223,-1.0,98.1875,0.06976938601583242,269.98471426963806,da6b4771-f902-43c4-8dd1-4a2e58629561,3.0,cifar10,1600,1,20100000
2,41,85.43000030517578,-1.0,1.4137037719726562,-1.0,99.625,0.01731055535376072,497.8130512237549,da6b4771-f902-43c4-8dd1-4a2e58629561,3.0,cifar10,1600,1,20100000
3,61,85.58999633789062,-1.0,1.3823619424819946,-1.0,99.875,0.006094583650119603,715.3032619953156,da6b4771-f902-43c4-8dd1-4a2e58629561,3.0,cifar10,1600,1,20100000
4,81,85.77999877929688,-1.0,1.388000026702881,-1.0,99.6875,0.011104907833505422,920.2907023429871,da6b4771-f902-43c4-8dd1-4a2e58629561,3.0,cifar10,1600,1,20100000
5,100,85.83999633789062,-1.0,1.3588388919711114,-1.0,99.75,0.005961848876904696,1115.6882338523865,da6b4771-f902-43c4-8dd1-4a2e58629561,3.0,cifar10,1600,1,20100000
0,1,16.459999084472656,-1.0,476.6704216308594,-1.0,25.0,19.375026092529296,36.3354754447937,0bff2dc6-65d3-4430-a6e1-5c83d69eb0a2,3.0,cifar10,200,1,20100000
1,21,71.29999542236328,-1.0,6.847873683929444,-1.0,98.0,0.07557148456573487,166.38874077796936,0bff2dc6-65d3-4430-a6e1-5c83d69eb0a2,3.0,cifar10,200,1,20100000
2,41,72.79999542236328,-1.0,5.288045292663575,-1.0,100.0,0.0010965172167288983,298.9943597316742,0bff2dc6-65d3-4430-a6e1-5c83d69eb0a2,3.0,cifar10,200,1,20100000
3,61,72.86000061035156,-1.0,5.331356346130371,-1.0,100.0,0.0026468192599713803,434.9499206542969,0bff2dc6-65d3-4430-a6e1-5c83d69eb0a2,3.0,cifar10,200,1,20100000
4,81,72.86000061035156,-1.0,5.29190131225586,-1.0,99.0,0.019425916373729705,567.8181567192078,0bff2dc6-65d3-4430-a6e1-5c83d69eb0a2,3.0,cifar10,200,1,20100000
5,100,73.11000061035156,-1.0,5.255099790096283,-1.0,100.0,5.7268855453003195e-05,694.1997063159943,0bff2dc6-65d3-4430-a6e1-5c83d69eb0a2,3.0,cifar10,200,1,20100000
0,1,86.07999420166016,-1.0,0.8850167345523834,-1.0,80.23046875,1.8632462556660174,112.65445566177368,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
1,11,91.18999481201172,-1.0,0.31184748630523684,-1.0,94.78515625,0.14661629494279624,944.3151950836182,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
2,21,91.02999877929688,-1.0,0.29991969890594483,-1.0,95.66015625,0.12115953418426216,1805.1245102882385,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
