,epoch,nat_prec1,adv_prec1,nat_loss,adv_loss,train_prec1,train_loss,time,exp_id,source_eps,target_ds,num_training_images,unfrozen_blocks,seed
0,1,85.73999786376950,-1.0,0.5082794580459590,-1.0,83.7578125,2.1987761399149900,41.427409410476700,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
1,11,94.22000122070310,-1.0,0.21852200696468400,-1.0,99.96875,0.011399650848470600,298.5793414115910,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
2,21,92.41999816894530,-1.0,0.2791353286266330,-1.0,99.8671875,0.010229911610949800,555.3476252555850,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
3,31,85.90999603271480,-1.0,0.44634422833919500,-1.0,98.609375,0.05275693107396360,811.5918905735020,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
4,41,95.22000122070310,-1.0,0.18788428708314900,-1.0,99.96875,0.0032165942946448900,1086.9496085643800,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
5,51,95.93000030517580,-1.0,0.14754216252565400,-1.0,100.0,0.0012322410714114100,1381.7792177200300,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
6,61,96.08999633789060,-1.0,0.14208858999609900,-1.0,100.0,0.0009061533826752570,1656.7235867977100,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
7,71,96.19999694824220,-1.0,0.13822240800857500,-1.0,100.0,0.0009698305820347740,1929.2391905784600,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
8,81,96.29000091552730,-1.0,0.13287677721977200,-1.0,100.0,0.001099576506530870,2210.3554227352100,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
9,91,96.22999572753910,-1.0,0.13309376881569600,-1.0,100.0,0.0012152357038576200,2471.6291279792800,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
10,101,96.25,-1.0,0.13228844455480600,-1.0,100.0,0.0012380203889915700,2731.0877842903100,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
11,111,96.12999725341800,-1.0,0.13482352459430700,-1.0,100.0,0.001239175646333020,3004.045533657070,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
12,121,96.0999984741211,-1.0,0.13532524801194700,-1.0,100.0,0.001195491433609280,3272.358912229540,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
13,131,96.20999908447270,-1.0,0.1316425006389620,-1.0,100.0,0.0012122656707651900,3545.40754199028,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
14,141,96.20999908447270,-1.0,0.13210863556452100,-1.0,100.0,0.0012423299433430700,3827.5584604740100,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
15,150,96.13999938964840,-1.0,0.1347701734036210,-1.0,100.0,0.0011663303698878700,4076.9225685596500,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
0,1,67.19999694824220,-1.0,1.090607950782780,-1.0,61.37890625,8.89183319941163,72.67197060585020,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
1,11,83.4000015258789,-1.0,0.5530773716330530,-1.0,98.31640625,0.08031532531604170,562.4621622562410,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
2,21,80.31999969482420,-1.0,0.7114618293762210,-1.0,99.58203125,0.029016064731404200,1064.300986289980,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
3,31,89.62999725341800,-1.0,0.36839654219299600,-1.0,99.74609375,0.013692944495705900,1564.0794506073000,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
4,41,88.45999908447270,-1.0,0.43755785895586000,-1.0,98.625,0.0457769825332798,2068.591260910030,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
5,51,94.64999389648440,-1.0,0.20387137870788600,-1.0,99.6640625,0.014382855635485600,2572.71067738533,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
6,61,95.13999938964840,-1.0,0.1859218060493470,-1.0,100.0,0.002070500220579560,3076.5577642917600,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
7,71,95.37999725341800,-1.0,0.17930983755774800,-1.0,100.0,0.0018941380744217900,3574.8038914203600,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
8,81,95.27999877929690,-1.0,0.17821223318576800,-1.0,100.0,0.001730090485943950,4076.6381549835200,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
9,91,95.22000122070310,-1.0,0.17252941879630100,-1.0,100.0,0.0016734831981011700,4588.021908044820,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
10,101,95.25999450683590,-1.0,0.17147943379879000,-1.0,100.0,0.0016706900429562700,5090.164759397510,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
11,111,95.37999725341800,-1.0,0.17038485443592100,-1.0,100.0,0.0015913322428241400,5592.957844018940,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
12,121,95.18000030517580,-1.0,0.17378660254478500,-1.0,100.0,0.0015884120244300000,6098.184232473370,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
13,131,95.23999786376950,-1.0,0.17001700463295000,-1.0,100.0,0.0016184887554845800,6598.5942595005000,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
14,141,95.37999725341800,-1.0,0.16927975298166300,-1.0,100.0,0.0015601338754640900,7116.09245634079,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
15,150,95.16999816894530,-1.0,0.17518594813346900,-1.0,100.0,0.001546725767548200,7562.08703994751,ec3e1973-0744-4c1e-abdf-5f24000764f7,0.0,kmnist,25600,3,20100000
0,1,75.23999786376950,-1.0,0.7687797611236570,-1.0,62.23828125,6.837362810969350,69.82940745353700,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
1,11,87.1199951171875,-1.0,0.37109214973449700,-1.0,88.5390625,0.33124440893530800,574.4698579311370,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
2,21,89.18999481201170,-1.0,0.31404404131174100,-1.0,90.765625,0.26002329371869600,1068.6225509643600,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
3,31,87.98999786376950,-1.0,0.3884842666149140,-1.0,92.77734375,0.20538181837648200,1567.3021540641800,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
4,41,87.1500015258789,-1.0,0.41323258628845200,-1.0,94.15625,0.16957493927329800,2061.557813644410,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
5,51,93.0199966430664,-1.0,0.22128030259609200,-1.0,97.04296875,0.09164776537567380,2572.059058904650,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
6,61,93.29000091552730,-1.0,0.22557617438584600,-1.0,99.2109375,0.028558256865944700,3074.467814207080,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
7,71,93.33999633789060,-1.0,0.24116353713274000,-1.0,99.5,0.018486207452369900,3586.396122932430,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
8,81,93.15999603271480,-1.0,0.24617326745372300,-1.0,99.5,0.017345665802713500,4087.67377781868,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
9,91,93.5,-1.0,0.24206618094444300,-1.0,99.61328125,0.01393788616929670,4640.014274120330,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
10,101,93.45999908447270,-1.0,0.2394373639166360,-1.0,99.6640625,0.012810509881819600,5156.211128234860,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
11,111,93.63999938964840,-1.0,0.23295667275041300,-1.0,99.8671875,0.007197826606570740,5664.612432718280,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
12,121,93.8499984741211,-1.0,0.23185671215057400,-1.0,99.875,0.006807396486401560,6176.919985294340,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
13,131,93.63999938964840,-1.0,0.23054897775650000,-1.0,99.87890625,0.006356454776250760,6687.169390916820,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
14,141,93.69999694824220,-1.0,0.2317155858039860,-1.0,99.87890625,0.0065171424864092800,7176.32067322731,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
15,150,93.62999725341800,-1.0,0.2319192934036260,-1.0,99.8984375,0.006158139631152150,7623.860951900480,d45d76a7-0173-4684-9125-d03cc5e59753,0.0,cifar10,25600,3,20100000
0,1,88.04999542236330,-1.0,0.34576173417568200,-1.0,80.03125,1.4415547840297200,70.6416494846344,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
1,11,91.56999969482420,-1.0,0.2514289413452150,-1.0,95.84375,0.12435047132894400,590.450085401535,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
2,21,89.75999450683590,-1.0,0.3234672618865970,-1.0,96.11328125,0.10909436918795100,1093.7672245502500,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
3,31,91.65999603271480,-1.0,0.2741402746587990,-1.0,96.41015625,0.10491079088300500,1579.6238367557500,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
4,41,90.48999786376950,-1.0,0.32054257640838600,-1.0,96.7578125,0.09743632357567550,2072.681589126590,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
5,51,93.97000122070310,-1.0,0.1909338790178300,-1.0,98.76953125,0.042212725095450900,2596.5232195854200,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
6,61,94.54000091552730,-1.0,0.19838542469739900,-1.0,99.92578125,0.006874215290299620,3106.772156238560,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
7,71,94.65999603271480,-1.0,0.19131678194999700,-1.0,99.95703125,0.004846574519760910,3647.053735733030,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
8,81,94.64999389648440,-1.0,0.1974373102258890,-1.0,99.94921875,0.004917653224547390,4173.35246014595,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
9,91,94.40999603271480,-1.0,0.1977443128682670,-1.0,99.9765625,0.003887775082257580,4730.80656003952,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
10,101,94.6199951171875,-1.0,0.19241345312595400,-1.0,99.98046875,0.0033664876356488100,5262.173632383350,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
11,111,94.79999542236330,-1.0,0.19036304102167500,-1.0,100.0,0.0026639331801561600,5790.542413949970,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
12,121,94.73999786376950,-1.0,0.1892965010881420,-1.0,99.99609375,0.0026187633344670800,6286.377113103870,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
13,131,94.72000122070310,-1.0,0.1920522629737850,-1.0,100.0,0.002408851955260620,6773.279621601110,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
14,141,94.79999542236330,-1.0,0.1873857045173650,-1.0,99.9921875,0.002713385908282360,7263.454418897630,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
15,150,94.72999572753910,-1.0,0.19044413040280300,-1.0,99.9921875,0.0027669414490810600,7765.291182041170,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
0,1,41.119998931884800,-1.0,2.329135174560550,-1.0,33.40625,24.989027123451200,32.78618097305300,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
1,11,76.93000030517580,-1.0,0.7874200879096990,-1.0,99.15625,0.07193777538836000,193.24433279037500,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
2,21,81.36000061035160,-1.0,0.6640633522033690,-1.0,99.984375,0.023169915452599500,355.5368046760560,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
3,31,80.40999603271480,-1.0,0.6739213905334470,-1.0,99.984375,0.017627357337623800,528.1415648460390,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
4,41,81.13999938964840,-1.0,0.6855823643684390,-1.0,100.0,0.014500599186867500,691.374680519104,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
5,51,82.06999969482420,-1.0,0.6267676625788210,-1.0,99.59375,0.03729385528713470,849.6716079711910,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
6,61,83.0199966430664,-1.0,0.6121397085189820,-1.0,100.0,0.009795387974008920,1011.8645467758200,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
7,71,83.25,-1.0,0.6054190174102780,-1.0,100.0,0.007797124907374380,1168.7201554775200,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
8,81,83.37999725341800,-1.0,0.6113012794971470,-1.0,100.0,0.0070153606124222300,1325.006067276000,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
9,91,83.54000091552730,-1.0,0.6013299935817720,-1.0,100.0,0.006287109833210710,1477.9877371788000,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
10,101,83.52999877929690,-1.0,0.6063755698919300,-1.0,100.0,0.005917231664061550,1636.960265159610,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
11,111,83.54999542236330,-1.0,0.6044550236701970,-1.0,100.0,0.00598882170394063,1793.2344744205500,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
12,121,83.57999420166020,-1.0,0.6052251194953920,-1.0,100.0,0.006155038019642230,1942.5313923358900,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
13,131,83.43999481201170,-1.0,0.6067050758361820,-1.0,100.0,0.005886156158521770,2092.2767598629,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
14,141,83.5199966430664,-1.0,0.6044592526435850,-1.0,100.0,0.0059088427573442500,2241.28000998497,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
15,150,83.54999542236330,-1.0,0.6075382068634030,-1.0,100.0,0.00606568580493331,2376.320187807080,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
0,1,88.04999542236330,-1.0,0.34576173417568200,-1.0,80.03125,1.4415547840297200,70.6416494846344,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
1,11,91.56999969482420,-1.0,0.2514289413452150,-1.0,95.84375,0.12435047132894400,590.450085401535,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
2,21,89.75999450683590,-1.0,0.3234672618865970,-1.0,96.11328125,0.10909436918795100,1093.7672245502500,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
3,31,91.65999603271480,-1.0,0.2741402746587990,-1.0,96.41015625,0.10491079088300500,1579.6238367557500,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
4,41,90.48999786376950,-1.0,0.32054257640838600,-1.0,96.7578125,0.09743632357567550,2072.681589126590,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
5,51,93.97000122070310,-1.0,0.1909338790178300,-1.0,98.76953125,0.042212725095450900,2596.5232195854200,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
6,61,94.54000091552730,-1.0,0.19838542469739900,-1.0,99.92578125,0.006874215290299620,3106.772156238560,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
7,71,94.65999603271480,-1.0,0.19131678194999700,-1.0,99.95703125,0.004846574519760910,3647.053735733030,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
8,81,94.64999389648440,-1.0,0.1974373102258890,-1.0,99.94921875,0.004917653224547390,4173.35246014595,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
9,91,94.40999603271480,-1.0,0.1977443128682670,-1.0,99.9765625,0.003887775082257580,4730.80656003952,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
10,101,94.6199951171875,-1.0,0.19241345312595400,-1.0,99.98046875,0.0033664876356488100,5262.173632383350,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
11,111,94.79999542236330,-1.0,0.19036304102167500,-1.0,100.0,0.0026639331801561600,5790.542413949970,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
12,121,94.73999786376950,-1.0,0.1892965010881420,-1.0,99.99609375,0.0026187633344670800,6286.377113103870,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
13,131,94.72000122070310,-1.0,0.1920522629737850,-1.0,100.0,0.002408851955260620,6773.279621601110,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
14,141,94.79999542236330,-1.0,0.1873857045173650,-1.0,99.9921875,0.002713385908282360,7263.454418897630,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
15,150,94.72999572753910,-1.0,0.19044413040280300,-1.0,99.9921875,0.0027669414490810600,7765.291182041170,9fd25e00-cc9c-4455-901e-4b4d5dd6b13a,3.0,cifar10,25600,3,20100000
0,1,85.73999786376950,-1.0,0.5082794580459590,-1.0,83.7578125,2.1987761399149900,41.427409410476700,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
1,11,94.22000122070310,-1.0,0.21852200696468400,-1.0,99.96875,0.011399650848470600,298.5793414115910,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
2,21,92.41999816894530,-1.0,0.2791353286266330,-1.0,99.8671875,0.010229911610949800,555.3476252555850,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
3,31,85.90999603271480,-1.0,0.44634422833919500,-1.0,98.609375,0.05275693107396360,811.5918905735020,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
4,41,95.22000122070310,-1.0,0.18788428708314900,-1.0,99.96875,0.0032165942946448900,1086.9496085643800,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
5,51,95.93000030517580,-1.0,0.14754216252565400,-1.0,100.0,0.0012322410714114100,1381.7792177200300,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
6,61,96.08999633789060,-1.0,0.14208858999609900,-1.0,100.0,0.0009061533826752570,1656.7235867977100,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
7,71,96.19999694824220,-1.0,0.13822240800857500,-1.0,100.0,0.0009698305820347740,1929.2391905784600,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
8,81,96.29000091552730,-1.0,0.13287677721977200,-1.0,100.0,0.001099576506530870,2210.3554227352100,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
9,91,96.22999572753910,-1.0,0.13309376881569600,-1.0,100.0,0.0012152357038576200,2471.6291279792800,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
10,101,96.25,-1.0,0.13228844455480600,-1.0,100.0,0.0012380203889915700,2731.0877842903100,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
11,111,96.12999725341800,-1.0,0.13482352459430700,-1.0,100.0,0.001239175646333020,3004.045533657070,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
12,121,96.0999984741211,-1.0,0.13532524801194700,-1.0,100.0,0.001195491433609280,3272.358912229540,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
13,131,96.20999908447270,-1.0,0.1316425006389620,-1.0,100.0,0.0012122656707651900,3545.40754199028,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
14,141,96.20999908447270,-1.0,0.13210863556452100,-1.0,100.0,0.0012423299433430700,3827.5584604740100,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
15,150,96.13999938964840,-1.0,0.1347701734036210,-1.0,100.0,0.0011663303698878700,4076.9225685596500,a8eebe19-30e4-4053-8778-f0256cb52918,3.0,kmnist,12800,3,20100000
0,1,73.65999603271480,-1.0,1.0643075778961200,-1.0,71.703125,5.101264687180520,37.34795618057250,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
1,11,90.18999481201170,-1.0,0.3499017791748050,-1.0,99.984375,0.015664326120168000,203.88597202301000,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
2,21,90.11000061035160,-1.0,0.3489611995697020,-1.0,100.0,0.008713037231937050,356.6501362323760,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
3,31,91.52999877929690,-1.0,0.30909910826683000,-1.0,100.0,0.008355461154133080,512.6489751338960,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
4,41,91.37999725341800,-1.0,0.3151824945926670,-1.0,100.0,0.005125279701314870,675.0431821346280,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
5,51,92.56999969482420,-1.0,0.2794906605899330,-1.0,100.0,0.004142837282270190,836.1280558109280,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
6,61,92.90999603271480,-1.0,0.27580834003686900,-1.0,100.0,0.0022024851338937900,997.6343579292300,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
7,71,92.90999603271480,-1.0,0.276377307844162,-1.0,100.0,0.0019446815527044200,1153.7463471889500,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
8,81,92.88999938964840,-1.0,0.27518007154464700,-1.0,100.0,0.0019001722289249300,1307.044754266740,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
9,91,92.86000061035160,-1.0,0.27183829774856600,-1.0,100.0,0.0018369097681716100,1459.5471396446200,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
10,101,92.87999725341800,-1.0,0.2723058979511260,-1.0,100.0,0.0018629441293887800,1616.798109292980,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
11,111,92.97000122070310,-1.0,0.2718759546995160,-1.0,100.0,0.0017848682962358000,1773.080812215810,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
12,121,92.93000030517580,-1.0,0.2725777063131330,-1.0,100.0,0.0018538603326305700,1932.9092087745700,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
13,131,93.04999542236330,-1.0,0.2677203378200530,-1.0,100.0,0.0017751941364258500,2091.847682237630,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
14,141,93.00999450683590,-1.0,0.2692023614883420,-1.0,100.0,0.0017390161007642700,2251.835657119750,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
15,150,93.04999542236330,-1.0,0.26923694233894300,-1.0,100.0,0.0018376045464538000,2397.651061296460,dbd8843d-bb64-488b-9bb1-a67fa7512ab9,3.0,kmnist,6400,3,20100000
0,1,52.52000045776370,-1.0,1.5368693132400500,-1.0,45.5,17.468432514667500,42.38325834274290,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
1,11,83.9000015258789,-1.0,0.5428642395973210,-1.0,99.0859375,0.06249885825440290,302.702267408371,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
2,21,77.91999816894530,-1.0,0.9134104244232180,-1.0,99.3125,0.033186447722837300,570.6925611495970,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
3,31,87.5199966430664,-1.0,0.46376616411209100,-1.0,100.0,0.004458884140476580,843.6078617572780,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
4,41,89.82999420166020,-1.0,0.39183840374946600,-1.0,100.0,0.0026598488132003700,1118.0818493366200,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
5,51,88.45999908447270,-1.0,0.403536860704422,-1.0,98.3828125,0.05896520245820280,1375.284190416340,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
6,61,90.13999938964840,-1.0,0.3697897093474870,-1.0,100.0,0.00421613244805485,1649.7252445220900,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
7,71,90.43999481201170,-1.0,0.360702025604248,-1.0,100.0,0.002537984821246940,1932.2926824092900,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
8,81,90.62999725341800,-1.0,0.3513449580192570,-1.0,100.0,0.0021577817085199100,2202.495896101000,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
9,91,90.73999786376950,-1.0,0.34549983332157100,-1.0,100.0,0.0020584352780133500,2459.2909054756200,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
10,101,90.97999572753910,-1.0,0.3406595616102220,-1.0,100.0,0.0019067076197825400,2715.574594974520,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
11,111,90.68000030517580,-1.0,0.3481653140068050,-1.0,100.0,0.0018945424060802900,2971.911286354070,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
12,121,90.72000122070310,-1.0,0.3447671091079710,-1.0,100.0,0.0017608171096071600,3228.3395919799800,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
