,epoch,nat_prec1,adv_prec1,nat_loss,adv_loss,train_prec1,train_loss,time,exp_id,source_eps,target_ds,num_training_images,unfrozen_blocks,seed
8,81,87.4000015258789,-1.0,0.4777179057121277,-1.0,99.6640625,0.020475161867216228,2831.8013088703156,fe8f157a-7f5e-4558-a285-7820a3f2cb6c,0.0,cifar10,12800,9,20100000
9,91,87.06999969482422,-1.0,0.4999839231014252,-1.0,99.640625,0.01865818489808589,3178.8898725509644,fe8f157a-7f5e-4558-a285-7820a3f2cb6c,0.0,cifar10,12800,9,20100000
10,101,87.69999694824219,-1.0,0.47892326741218566,-1.0,99.7890625,0.011725435266271234,3525.9225907325745,fe8f157a-7f5e-4558-a285-7820a3f2cb6c,0.0,cifar10,12800,9,20100000
11,111,87.9000015258789,-1.0,0.47166489500999453,-1.0,99.8828125,0.009508098200894892,3873.967381000519,fe8f157a-7f5e-4558-a285-7820a3f2cb6c,0.0,cifar10,12800,9,20100000
12,121,87.90999603271484,-1.0,0.4712786967277527,-1.0,99.8828125,0.00810496267513372,4221.647076845169,fe8f157a-7f5e-4558-a285-7820a3f2cb6c,0.0,cifar10,12800,9,20100000
13,131,87.82999420166016,-1.0,0.4729728704452515,-1.0,99.859375,0.008363738511689008,4569.309769153595,fe8f157a-7f5e-4558-a285-7820a3f2cb6c,0.0,cifar10,12800,9,20100000
14,141,87.75999450683594,-1.0,0.4758978681564331,-1.0,99.9140625,0.006593553996644914,4916.658979177475,fe8f157a-7f5e-4558-a285-7820a3f2cb6c,0.0,cifar10,12800,9,20100000
15,150,87.5199966430664,-1.0,0.4805822238922119,-1.0,99.90625,0.007032687147147954,5231.190176725388,fe8f157a-7f5e-4558-a285-7820a3f2cb6c,0.0,cifar10,12800,9,20100000
0,1,13.719999313354492,-1.0,73480.8439125,-1.0,17.625,85.91459281921387,30.895323753356934,8baf6085-107b-4cc3-9d77-b530b798eda0,0.0,cifar10,1600,3,20100000
1,21,71.5199966430664,-1.0,1.827166111755371,-1.0,83.9375,0.6472634065151215,186.5381624698639,8baf6085-107b-4cc3-9d77-b530b798eda0,0.0,cifar10,1600,3,20100000
2,41,79.29999542236328,-1.0,0.6976980529785156,-1.0,94.875,0.1758904403448105,341.8584740161896,8baf6085-107b-4cc3-9d77-b530b798eda0,0.0,cifar10,1600,3,20100000
3,61,79.72000122070312,-1.0,0.6785771577835084,-1.0,95.9375,0.1418807739019394,495.99158906936646,8baf6085-107b-4cc3-9d77-b530b798eda0,0.0,cifar10,1600,3,20100000
4,81,80.12999725341797,-1.0,0.6578081848144531,-1.0,96.375,0.13840474665164948,651.5683972835541,8baf6085-107b-4cc3-9d77-b530b798eda0,0.0,cifar10,1600,3,20100000
5,100,80.1500015258789,-1.0,0.6514933501720428,-1.0,97.125,0.13017198354005813,799.7903172969818,8baf6085-107b-4cc3-9d77-b530b798eda0,0.0,cifar10,1600,3,20100000
0,1,12.569999694824219,-1.0,336674410.5984,-1.0,11.75,77.32417686462402,77.40588092803955,c2a88667-872a-409d-8c21-6df36301206d,0.0,cifar10,1600,9,20100000
1,21,29.1299991607666,-1.0,1.956540061378479,-1.0,35.4375,2.1344137668609617,397.3783664703369,c2a88667-872a-409d-8c21-6df36301206d,0.0,cifar10,1600,9,20100000
2,41,46.65999984741211,-1.0,1.8592121404647828,-1.0,49.1875,1.4525768756866455,658.064621925354,c2a88667-872a-409d-8c21-6df36301206d,0.0,cifar10,1600,9,20100000
3,61,48.619998931884766,-1.0,1.5239894102096558,-1.0,52.0,1.3123521280288697,823.9974615573883,c2a88667-872a-409d-8c21-6df36301206d,0.0,cifar10,1600,9,20100000
4,81,48.7599983215332,-1.0,1.4800011219024658,-1.0,53.4375,1.2861748075485229,988.2844202518463,c2a88667-872a-409d-8c21-6df36301206d,0.0,cifar10,1600,9,20100000
5,100,49.29999923706055,-1.0,1.4338154161453247,-1.0,53.375,1.2821039533615113,1146.867101430893,c2a88667-872a-409d-8c21-6df36301206d,0.0,cifar10,1600,9,20100000
0,1,10.0,-1.0,3.917672347051849e+26,-1.0,12.0,74.88218444824219,22.209109783172607,e513b37b-911a-46b7-93d0-14ed5cbd149b,0.0,cifar10,200,9,20100000
1,21,12.789999961853027,-1.0,152.94218194885255,-1.0,18.0,3.5153679847717285,124.64520454406738,e513b37b-911a-46b7-93d0-14ed5cbd149b,0.0,cifar10,200,9,20100000
2,41,12.029999732971191,-1.0,2.789310454559326,-1.0,19.0,2.341113262176514,225.1817193031311,e513b37b-911a-46b7-93d0-14ed5cbd149b,0.0,cifar10,200,9,20100000
3,61,12.329999923706055,-1.0,2.7870748706817627,-1.0,17.0,2.1948308658599855,325.5862112045288,e513b37b-911a-46b7-93d0-14ed5cbd149b,0.0,cifar10,200,9,20100000
4,81,12.130000114440918,-1.0,3.1875360683441163,-1.0,18.0,2.3566256046295164,426.17916321754456,e513b37b-911a-46b7-93d0-14ed5cbd149b,0.0,cifar10,200,9,20100000
5,100,12.59999942779541,-1.0,2.656923059082031,-1.0,21.0,2.1750412940979005,524.1578330993652,e513b37b-911a-46b7-93d0-14ed5cbd149b,0.0,cifar10,200,9,20100000
0,1,29.239999771118164,-1.0,1.9009143997192384,-1.0,23.3046875,9.457683174610137,89.41021609306335,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
1,11,65.20999908447266,-1.0,0.9657192195892333,-1.0,69.15234375,0.8506792241334915,764.8322644233704,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
2,21,76.9000015258789,-1.0,0.6764897095680237,-1.0,81.7421875,0.5234719502925873,1430.8262267112732,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
3,31,84.16999816894531,-1.0,0.4666658378362656,-1.0,87.21484375,0.3693970526009798,2152.1271998882294,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
4,41,82.47000122070312,-1.0,0.5758709343910218,-1.0,89.578125,0.30484515890479086,2861.6845676898956,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
5,51,90.79999542236328,-1.0,0.2794774341583252,-1.0,95.12890625,0.15139800639823078,3568.541464805603,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
6,61,91.43000030517578,-1.0,0.29332791957855225,-1.0,99.0859375,0.03604916143231094,4277.279883623123,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
7,71,91.43000030517578,-1.0,0.31181611433029177,-1.0,99.4765625,0.021255007256986574,4990.248385190964,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
8,81,91.83999633789062,-1.0,0.31660221012830736,-1.0,99.5234375,0.019439565390348433,5707.823381185532,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
9,91,91.54999542236328,-1.0,0.32468553428649904,-1.0,99.73046875,0.012143030383158475,6395.6782438755035,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
10,101,91.7699966430664,-1.0,0.2986738401889801,-1.0,99.71484375,0.012326329492498189,7083.524198770523,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
11,111,92.18000030517578,-1.0,0.29266964335553347,-1.0,99.921875,0.005391498027020134,7793.214284658432,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
12,121,92.31999969482422,-1.0,0.2936483850479126,-1.0,99.953125,0.0046366813598433506,8493.109784841537,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
13,131,92.25,-1.0,0.2916863343238831,-1.0,99.98046875,0.0037175229255808516,9150.988621473312,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
14,141,92.33999633789062,-1.0,0.2935553635597229,-1.0,99.98828125,0.003900368177564815,9815.769201755524,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
15,150,92.45999908447266,-1.0,0.2929862070322037,-1.0,99.984375,0.0037328823705320246,10426.173260450363,b181c554-21e6-413d-8999-fcda494f01b7,0.0,cifar10,25600,9,20100000
0,1,10.0,-1.0,28756.8491125,-1.0,14.3125,51.18813291549682,34.32308387756348,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
1,11,34.05999755859375,-1.0,1.879681967163086,-1.0,34.84375,1.9222693347930908,170.94994521141052,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
2,21,31.349998474121094,-1.0,1.9925670642852784,-1.0,39.8125,1.6754999303817748,310.13486433029175,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
3,31,43.80999755859375,-1.0,1.5448897325515747,-1.0,49.03125,1.4450250625610352,446.9162542819977,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
4,41,54.40999984741211,-1.0,1.258558372116089,-1.0,57.8125,1.143816463947296,587.0231885910034,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
5,51,61.64999771118164,-1.0,1.08488501663208,-1.0,67.15625,0.9251306223869323,727.2444498538971,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
6,61,63.15999984741211,-1.0,1.0488998771667482,-1.0,69.875,0.8337021398544312,865.6992082595825,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
7,71,63.779998779296875,-1.0,1.043620672607422,-1.0,70.0,0.8288933682441711,1003.161048412323,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
8,81,64.68000030517578,-1.0,1.0211505126953124,-1.0,72.625,0.7800067257881165,1137.7348854541779,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
9,91,64.6199951171875,-1.0,1.0227520153045655,-1.0,73.28125,0.7505053400993347,1273.3899331092834,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
10,101,65.18000030517578,-1.0,1.0009693983078003,-1.0,74.59375,0.715294737815857,1410.7772016525269,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
11,111,65.43000030517578,-1.0,0.9874899587631225,-1.0,75.0625,0.7083846068382263,1550.4247152805328,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
12,121,65.79999542236328,-1.0,0.9968820125579834,-1.0,75.0625,0.6949724817276001,1687.9649589061737,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
13,131,65.68999481201172,-1.0,0.9877875007629394,-1.0,75.21875,0.6889959955215454,1827.1793639659882,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
14,141,65.70999908447266,-1.0,0.9981730179786682,-1.0,75.0625,0.6916728377342224,1962.1974997520447,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
15,150,65.9000015258789,-1.0,0.9884660778999329,-1.0,75.34375,0.6840536427497864,2082.0845222473145,5e9d12f8-b85c-4730-8090-9c67552c201e,0.0,cifar10,3200,9,20100000
0,1,10.0,-1.0,7.988830022143129e+22,-1.0,11.5,124.94969787597657,24.070079803466797,e794ba25-99fa-42cf-996a-89084fe543c2,0.0,cifar10,400,9,20100000
1,21,15.4399995803833,-1.0,454.5504085571289,-1.0,19.0,4.149453105926514,142.00975489616394,e794ba25-99fa-42cf-996a-89084fe543c2,0.0,cifar10,400,9,20100000
2,41,19.389999389648438,-1.0,4.120374798965454,-1.0,27.0,2.102568483352661,256.157785654068,e794ba25-99fa-42cf-996a-89084fe543c2,0.0,cifar10,400,9,20100000
3,61,21.35999870300293,-1.0,3.165499164199829,-1.0,26.25,2.06648512840271,370.58020663261414,e794ba25-99fa-42cf-996a-89084fe543c2,0.0,cifar10,400,9,20100000
4,81,21.28999900817871,-1.0,3.1785865112304688,-1.0,27.25,1.943809185028076,486.4667966365814,e794ba25-99fa-42cf-996a-89084fe543c2,0.0,cifar10,400,9,20100000
5,100,21.51999855041504,-1.0,3.15866057472229,-1.0,28.0,1.9065016746520995,596.6507143974304,e794ba25-99fa-42cf-996a-89084fe543c2,0.0,cifar10,400,9,20100000
0,1,63.349998474121094,-1.0,2.2199637084960937,-1.0,37.5625,24.837739372253417,44.5555465221405,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
1,11,83.44999694824219,-1.0,0.4992292929172516,-1.0,85.28125,0.4126385119557381,219.1547360420227,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
2,21,84.18999481201172,-1.0,0.4710046908378601,-1.0,89.59375,0.29859515458345415,396.58238196372986,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
3,31,84.6500015258789,-1.0,0.4694939087152481,-1.0,91.609375,0.24976972728967667,567.9536473751068,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
4,41,83.97999572753906,-1.0,0.49122798414230345,-1.0,92.890625,0.21481109127402306,739.7055034637451,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
5,51,87.1199951171875,-1.0,0.39899990997314455,-1.0,95.828125,0.14346799716353417,917.0197882652283,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
6,61,87.13999938964844,-1.0,0.3932540755033493,-1.0,96.984375,0.11416029073297977,1097.017179965973,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
7,71,87.04000091552734,-1.0,0.40795712304115295,-1.0,96.90625,0.1115977917611599,1272.6617949008942,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
8,81,87.66999816894531,-1.0,0.3963535859107971,-1.0,96.984375,0.10309523865580558,1453.516273021698,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
9,91,87.38999938964844,-1.0,0.4023377427607775,-1.0,97.625,0.09167852334678173,1625.416488647461,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
10,101,87.50999450683594,-1.0,0.405888693857193,-1.0,98.109375,0.07929754175245762,1809.9868054389954,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
11,111,87.50999450683594,-1.0,0.40564902868270875,-1.0,98.0625,0.07777177229523659,1991.9349455833435,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
12,121,87.57999420166016,-1.0,0.4004004385948181,-1.0,98.375,0.07099503234028816,2170.910957813263,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
13,131,87.5199966430664,-1.0,0.4030416749477386,-1.0,98.203125,0.0728258640319109,2349.7834017276764,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
14,141,87.57999420166016,-1.0,0.40796776757240294,-1.0,98.296875,0.07407812424004077,2532.1820046901703,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
15,150,87.6500015258789,-1.0,0.4074484402656555,-1.0,98.171875,0.07506110548973083,2697.71626663208,bc7d6035-e152-425f-941b-770bde5bdb42,0.0,cifar10,6400,3,20100000
0,1,17.670000076293945,-1.0,2.1703892780303957,-1.0,12.65625,23.206392560005188,47.78423047065735,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
1,11,44.62999725341797,-1.0,1.836229330444336,-1.0,48.265625,1.6635102939605713,269.0362389087677,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
2,21,61.099998474121094,-1.0,1.0963207617759705,-1.0,61.203125,1.0646065700054168,484.9816598892212,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
3,31,64.26000213623047,-1.0,1.0292010935783387,-1.0,72.53125,0.7586317420005798,706.0385615825653,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
4,41,71.65999603271484,-1.0,0.8026002439498902,-1.0,79.015625,0.5884051012992859,923.1941287517548,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
5,51,77.18000030517578,-1.0,0.6812671451568604,-1.0,87.546875,0.36423122495412824,1136.307354927063,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
6,61,76.8499984741211,-1.0,0.7500428198337555,-1.0,92.421875,0.22510016426444054,1346.3384039402008,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
7,71,78.48999786376953,-1.0,0.7433337118148804,-1.0,94.34375,0.1690087842941284,1568.2878386974335,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
8,81,78.54999542236328,-1.0,0.7664998490333557,-1.0,95.9375,0.1277949942648411,1787.710676908493,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
9,91,78.33000183105469,-1.0,0.8013393661022187,-1.0,96.90625,0.10309696294367314,2011.363394498825,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
10,101,78.87999725341797,-1.0,0.8329515779495239,-1.0,98.34375,0.06601239163428545,3462.5552139282227,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
11,111,78.87999725341797,-1.0,0.8371274566650391,-1.0,98.921875,0.052231400310993194,3681.0116336345673,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
12,121,78.94999694824219,-1.0,0.829674257183075,-1.0,98.890625,0.04697869580239058,3894.255731344223,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
13,131,78.97000122070312,-1.0,0.8450937143325805,-1.0,98.796875,0.049247526600956916,4110.482353925705,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
14,141,78.93999481201172,-1.0,0.8456478939056397,-1.0,99.046875,0.04552353404462337,4326.435460329056,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
15,150,78.66999816894531,-1.0,0.8719545021057129,-1.0,99.203125,0.04228850964456796,4516.871544599533,e62f8ced-6fc6-4bb9-bb32-53796a73e42e,0.0,cifar10,6400,9,20100000
0,1,10.0,-1.0,231912439832326.97,-1.0,11.0,66.58342956542968,24.857916593551636,fe49c52c-34b1-4b58-a2ce-4375b21f35d8,0.0,cifar10,800,9,20100000
1,21,24.059999465942383,-1.0,2.012418475151062,-1.0,24.625,2.516111106872559,162.14366006851196,fe49c52c-34b1-4b58-a2ce-4375b21f35d8,0.0,cifar10,800,9,20100000
2,41,33.11000061035156,-1.0,1.699080850982666,-1.0,37.0,1.8303892087936402,297.36317896842957,fe49c52c-34b1-4b58-a2ce-4375b21f35d8,0.0,cifar10,800,9,20100000
3,61,34.5,-1.0,1.6617338052749633,-1.0,35.125,1.7841438579559326,430.2034652233124,fe49c52c-34b1-4b58-a2ce-4375b21f35d8,0.0,cifar10,800,9,20100000
4,81,34.540000915527344,-1.0,1.672444009590149,-1.0,37.875,1.6389062547683715,563.1299910545349,fe49c52c-34b1-4b58-a2ce-4375b21f35d8,0.0,cifar10,800,9,20100000
5,100,34.5099983215332,-1.0,1.6758666219711305,-1.0,38.875,1.6345939540863037,687.7807722091675,fe49c52c-34b1-4b58-a2ce-4375b21f35d8,0.0,cifar10,800,9,20100000
0,1,10.0,-1.0,33153.62610625,-1.0,10.0,34.16196823120117,19.30936288833618,ec637d7a-d3b4-4356-9c36-c82689756d97,0.0,kmnist,100,9,20100000
1,21,10.979999542236328,-1.0,331252.611,-1.0,34.0,11.252205848693848,69.48190689086914,ec637d7a-d3b4-4356-9c36-c82689756d97,0.0,kmnist,100,9,20100000
2,41,19.65999984741211,-1.0,33.62959832763672,-1.0,47.0,1.765519618988037,118.48188066482544,ec637d7a-d3b4-4356-9c36-c82689756d97,0.0,kmnist,100,9,20100000
3,61,24.68000030517578,-1.0,5.8771763458251955,-1.0,59.0,1.3168587684631348,169.77268052101135,ec637d7a-d3b4-4356-9c36-c82689756d97,0.0,kmnist,100,9,20100000
4,81,25.469999313354492,-1.0,6.456621620178223,-1.0,59.0,1.2766178846359253,219.52750205993652,ec637d7a-d3b4-4356-9c36-c82689756d97,0.0,kmnist,100,9,20100000
5,100,25.869998931884766,-1.0,6.677856216812134,-1.0,60.0,1.267868995666504,269.09129524230957,ec637d7a-d3b4-4356-9c36-c82689756d97,0.0,kmnist,100,9,20100000
0,1,19.600000381469727,-1.0,2.787374324798584,-1.0,19.8828125,14.665226497650146,48.56285309791565,13bc2c3d-b0ad-4fb8-a223-0497309e7cc9,0.0,kmnist,12800,9,20100000
1,11,68.00999450683594,-1.0,1.215188980102539,-1.0,92.5390625,0.23986161693930627,383.4130959510803,13bc2c3d-b0ad-4fb8-a223-0497309e7cc9,0.0,kmnist,12800,9,20100000
2,21,74.66999816894531,-1.0,0.9456043111801148,-1.0,97.421875,0.08612172489985824,718.2179143428802,13bc2c3d-b0ad-4fb8-a223-0497309e7cc9,0.0,kmnist,12800,9,20100000
3,31,81.87999725341797,-1.0,0.6879056523323059,-1.0,99.0625,0.03506201783195138,1053.0659203529358,13bc2c3d-b0ad-4fb8-a223-0497309e7cc9,0.0,kmnist,12800,9,20100000
4,41,86.36000061035156,-1.0,0.5606842472076417,-1.0,99.6171875,0.016599049642682075,1387.8630707263947,13bc2c3d-b0ad-4fb8-a223-0497309e7cc9,0.0,kmnist,12800,9,20100000
